cliente_id,nome,cidade 
171268,Tadeu Saulo Batista ,Poço Redondo
171269,Leandro Maurício Pacheco ,Piedade dos Gerais
171270,Juliano  Portela Navarro,Santa Izabel do Oeste
171271,William  Santana Beltrão,Curitiba
171272,Nicolas  Martins Dias,Nova Glória
171273,Pablo Breno Frota ,Mirassol
171274,Kleber Paulo Teixeira Moraes,Senador Guiomard
171275,Roberto  Martins Navarro,São José da Bela Vista
171276,Pablo  Camargo Marques,Santa Rosa de Lima
171277,Natália Renata Moura Rodrigues,Santa Teresinha
171278,Davi  Henriques Almeida,Dona Francisca
171279,Mateus Afonso Lacerda Dantas,Pinheiros
171280,Ricardo Lorenzo Caldas ,Atibaia
171281,Sérgio  Guimarães Vasconcelos,Fortaleza
171282,Cristiano  Pinto Reis,Campo Erê
171283,Nathan  Beltrão Vasconcelos,Recife
171284,Úrsula  Ferreira Queiroz,Aparecida do Taboado
171285,Francisco Jonathan Cardoso ,Igaracy
171286,Tadeu Cauã Silva Lins,Recife
171287,Enzo Enzo Meireles ,Fernandes Tourinho
171288,Vitor  Abreu Toledo,Itapejara d'Oeste
171289,Zara  Santana Cunha,Witmarsum
171290,Priscila  Almeida ,Fortaleza
171291,Heitor Pedro Cerqueira Fontes,Jaíba
171292,Débora  Santana Cardoso,Engenho Velho
171293,Alessandra  Rocha ,Vargeão
171294,Marcos João Bragança Figueiredo,Nova Esperança
171295,Letícia Tereza Barros ,Rio de Janeiro
171296,Lara  Valente Gonçalves,Nova Maringá
171297,Simone Emanuelle Santos Cordeiro,Caririaçu
171298,Orlando Ueliton Noronha Henriques,Humaitá
171299,Cláudio  Ibiapina Cordeiro,Constantina
171300,Moacir Ana Borges Lins,Fortaleza
171301,Zaid  Dantas Cerqueira,Vera Cruz
171302,Vitor Valter Santana ,Trajano de Moraes
171303,Rafael Zaqueu Rossi Rezende,Ribeirãozinho
171304,Washington  Barbosa Esteves,Piratuba
171305,Rodrigo Pietro Barbosa ,Serra Negra
171306,Marcos Bruno Navarro ,Rio de Janeiro
171307,Valter Roberto Brandão Navarro,Corbélia
171308,Antônio  Borges ,Elói Mendes
171309,Caio  Meireles ,São Vicente
171310,Graziella  Caldas ,Limoeiro do Norte
171311,Otávio  Magalhães ,Jacuípe
171312,Luiz Nicolas Lins ,Fernandes Tourinho
171313,Karen Quitéria Carvalho Andrade,São Francisco do Guaporé
171314,Washington Valter Klein Quaresma,Salto
171315,Pedro Israel Martins ,Progresso
171316,Zilda Maria Reis ,Caxingó
171317,Luan Jonathan Oliveira Oliveira,Belo Horizonte
171318,Marcelo Miguel Loureiro Assis,Belo Horizonte
171319,Mariana  Loureiro Vieira,Camapuã
171320,César Cláudio Ferreira ,Presidente Tancredo Neves
171321,Bruno Maurício Franco Paiva,Salitre
171322,Hadassa Camila Frota ,Nova Independência
171323,Rafael César Prado ,Recife
171324,Thiago Mateus Frota Teixeira,Santa Rita do Novo Destino
171325,Flávia Carla Caldas Garcia,Brasília
171326,Edson Heitor Ramalho Araújo,Chupinguaia
171327,Jefferson  Quaresma Freitas,Oeiras
171328,Renata  Quaresma Ortega,Perdigão
171329,Vitor Gabriel Beltrão ,Xanxerê
171330,Isabela Clara Portela ,São José do Peixe
171331,Kelly Mariana Lins ,Cabo Verde
171332,Larissa Zuleica Neves ,Caieiras
171333,Felipe Pedro Cavalcante Carvalho,Cristalina
171334,Saulo Zion Moreira ,Cafezal do Sul
171335,Rogério  Gusmão ,São Paulo
171336,Alice Aliani Farias Meireles,Carnaubal
171337,Wallace Valentin Ortega ,Vassouras
171338,Sérgio Cauã Dias Chaves,Mostardas
171339,Carlos Juliano Neves ,Iporã do Oeste
171340,Ubirajara Xavier Lins Santos,Pereiro
171341,Flávio Wallace Caldas ,Nossa Senhora de Lourdes
171342,Thiago Luan Barros ,Caridade
171343,César  Magalhães Ramalho,Recife
171344,Ana  Rangel Espíndola,Guaraciaba
171345,Kauã Gustavo Duarte ,Olho d'Água das Cunhãs
171346,Alan Rogério Barros ,Querência do Norte
171347,Samuel Enzo Abreu ,Rio Espera
171348,Joaquim  Barbosa Jardim,Santo Inácio do Piauí
171349,Arthur Luiz Cordeiro Moraes,Avaré
171350,Nathan  Lopes ,Alcântaras
171351,Marcos Jorge Queiroz Borges,Porto Alegre
171352,Hugo  Queiroz Rangel,Itapiúna
171353,Davi Allan Lacerda ,Bernardino Batista
171354,Rafael  Frota Rodrigues,Entre Rios do Oeste
171355,Ulisses Otávio Paiva ,Vitorino Freire
171356,Brenda Ornella Beltrão Gomes,Blumenau
171357,Wallace Quirino Leite ,Júlio de Castilhos
171358,Ayla  Rossi Domingues,Tejupá
171359,Paula  Batista Barros,São João de Iracema
171360,Samuel  Sampaio Rocha,Siqueira Campos
171361,Natália Denise Borges ,Nova Iorque
171362,Yago Lorenzo Lacerda Cordeiro,Severiano de Almeida
171363,Zaid  Franco Garcia,Fundão
171364,Cauã  Lopes Azevedo,São Sebastião do Paraíso
171365,Dominic  Pinto Portela,Recife
171366,Igor Augusto Queiroz Ribeiro,Itacaré
171367,Odete Ayla Marques ,Bonfinópolis de Minas
171368,Breno Adriano Haddad Tavares,Centro Novo do Maranhão
171369,Larissa Betina Teixeira Guimarães,Taparuba
171370,Allan Tadeu Lins Camargo,Dueré
171371,Dandara  Campos ,Brasília
171372,Bruno Marcos Farias ,Santo Antônio do Palma
171373,Iolanda Pietra Toledo ,Guiratinga
171374,Matheus Murilo Toledo ,Rio de Janeiro
171375,Noel  Farias Ibiapina,São Sebastião
171376,Lázaro  Souza Ortega,Rio Claro
171377,Sebastião  Henriques Cunha,Manaus
171378,Bruno Ulisses Paiva ,Igarassu
171379,Ricardo Marcelo Machado ,Unaí
171380,Gisele Mônica Almeida ,Cruzeiro do Iguaçu
171381,Cíntia Flávia Barbosa Marques,Mata Verde
171382,Rafael  Quintana Navarro,Vila Pavão
171383,Diego Maurício Magalhães ,Recife
171384,Gustavo Daniel Leite Silva,Taquaritinga
171385,Zaid Ulisses Tavares Henriques,Claro dos Poções
171386,Ulisses Vinícius Monteiro Tavares,Tupanciretã
171387,Bruna Aliani Lacerda ,Garopaba
171388,César Joaquim Gomes ,Guabiju
171389,Márcio Francisco Santana Sales,Santo Antônio do Paraíso
171390,Cristian Patrick Rezende ,Iracema
171391,Fabiana Graziella Pinto ,Coronel Barros
171392,Lucas Elias Macedo Guimarães,Capoeiras
171393,Tomás Quirino Dantas Moura,Agrestina
171394,Breno  Gonçalves Farias,Presidente Kubitschek
171395,Eduardo  Navarro Navarro,Antônio Carlos
171396,Evelyn  Ibiapina Figueiredo,Viçosa
171397,Matheus Enzo Miranda Andrade,Jaguaribe
171398,Giovanni Ramon Garcia Aguiar,Itarumã
171399,Mateus Cadu Zanetti Navarro,Fernando de Noronha
171400,Bruna  Lopes ,Horizonte
171401,Ágatha Rita Miranda ,Carlos Gomes
171402,Paula Elisa Gusmão ,Ceres
171403,Laís  Sampaio ,Castelo
171404,Nicolas  Carvalho Marques,Pariconha
171405,Fernando Juliano Almeida ,Santo Antônio dos Milagres
171406,Letícia  Dantas Borges,Piranguçu
171407,Ana  Magalhães Martins,Manoel Ribas
171408,Rafael Valentin Almeida ,Itaju
171409,Denise Raquel Jardim Oliveira,Moema
171410,Francisco Marcelo Valente Cardoso,Guarani
171411,Rogério Hélio Loureiro ,Itupiranga
171412,Zaqueu  Guedes Borges,Cacimbinhas
171413,Enzo  Dantas Cerqueira,Curitiba
171414,Alexandre  Rossi Bragança,Marliéria
171415,Érica Graziella Prado ,Malhada
171416,Ágatha Úrsula Pinto ,Uru
171417,Benício  Fontes Macedo,Bom Progresso
171418,Saulo Valentin Souza Machado,Júlio Mesquita
171419,Tereza  Dantas ,Santa Helena
171420,Dante  Moraes Haddad,Tramandaí
171421,Juliana Franciele Teixeira Reis,Flores de Goiás
171422,Rodrigo  Costa Cordeiro,Santa Rosa do Sul
171423,Ian Emerson Rossi Pereira,Bastos
171424,Wesley Wagner Loureiro Quaresma,Laguna
171425,Manoel Pablo Barbosa Prado,Adolfo
171426,Cristiano Cadu Ramos Ortega,Itaiçaba
171427,Quitéria Nádia Sampaio Cordeiro,Itacoatiara
171428,Ramon  Rossi Santana,São Domingos das Dores
171429,Lavínia  Ibiapina Macedo,Itarumã
171430,Lara  Guedes ,Porto Alegre
171431,Kaique Jefferson Moraes Zanetti,Cajapió
171432,Evelyn  Rezende ,Manhumirim
171433,William Alessandro Xavier Quaresma,Matina
171434,Daiane  Prado Bittencourt,Assaré
171435,Lázaro  Melo Melo,Santa Terezinha
171436,Neide Mariana Rocha Barbosa,Brasília
171437,Cauã Tomás Souza Azevedo,Mulungu
171438,Marcos Joaquim Borges Freitas,Curitiba
171439,Clara  Mansur ,Rio das Pedras
171440,Cristian  Moraes Dias,Manaus
171441,Yohana  Esteves Pinto,Joaquim Felício
171442,Vicente Yuri Gabriel Assis ,Lajedão
171443,Maria Emanuelle Cordeiro Nunes,Trairi
171444,Alan Vicente Quintana Correia,Itapiratins
171445,Lívia Mariana Loureiro Tavares,Bertioga
171446,Gael Ubirajara Brandão ,Pai Pedro
171447,Aurora  Gusmão Dantas,Curitiba
171448,Larissa  Assis Valente,Cristiano Otoni
171449,Allan Diego Damasceno Ferreira,Antônio Prado
171450,Yara Vitória Siqueira Cordeiro,São Pedro das Missões
171451,Antônio Alessandro Neves Rossi,Santa Efigênia de Minas
171452,Rian Samuel Prado Lins,Baraúna
171453,Zaid  Magalhães Jardim,Mata Grande
171454,Yuri Gabriel Francisco Drummond ,Manaus
171455,Kaique Danilo Tavares ,Nossa Senhora da Glória
171456,Olívia Rebeca Melo ,Nova Palma
171457,Yasmin Alana Pinto Rossi,São João do Caiuá
171458,Bernardo  Espíndola ,Altair
171459,Bárbara Kátia Coelho ,Pium
171460,Eduardo  Teixeira Magalhães,Leópolis
171461,Flávio Cauã Cabral ,Lajedo do Tabocal
171462,Henrique  Costa Machado,Planaltino
171463,Gabriel Valentin Neves ,Silva Jardim
171464,Zion Zaid Figueiredo ,Divino de São Lourenço
171465,Washington  Portela Santana,Barracão
171466,Natália  Chaves Ramos,Holambra
171467,Douglas Edson Navarro Miranda,Mineiros do Tietê
171468,Luana  Tavares Noronha,Rio de Janeiro
171469,Filipe Otávio Moraes Borges,Curitiba
171470,Antônio Israel Abreu ,Catolé do Rocha
171471,Giovanni Ricardo Viana ,Ferros
171472,Ana  Brandão Freitas,Riachão do Poço
171473,Alessandro Leonardo Freitas Farias,Cáceres
171474,Wesley Heitor Lins Silva,Feira Grande
171475,Gabriel  Quaresma Damasceno,Recife
171476,Cláudio Douglas Rezende ,Rio de Janeiro
171477,Renata Melissa Ibiapina ,Belo Horizonte
171478,Jonas Alessandro Martins Borges,Taquaraçu de Minas
171479,Jamile Talita Rocha Cerqueira,Quadra
171480,Patrick Rogério Rodrigues Garcia,Motuca
171481,Arthur Vitor Queiroz ,Catuji
171482,Rayssa  Santana Reis,Sobrado
171483,Vitória  Drummond ,Dezesseis de Novembro
171484,Sara Elisa Franco ,Lamim
171485,Eloá  Viana Lins,Passa-Vinte
171486,Manuela Cecília Prado Haddad,Ibaté
171487,Cristian Dante Loureiro Correia,Bom Jardim
171488,Elisa Laís Fontes ,Santarém
171489,Melissa  Vasconcelos Santana,Irati
171490,Letícia Luciana Camargo ,Cubatão
171491,Nicole Letícia Moura ,Rio de Janeiro
171492,Leonardo Alessandro Souza ,Rio de Janeiro
171493,Valter  Azevedo Jardim,Jandira
171494,Ágatha Maria Zanetti Ramos,São Luís do Curu
171495,Antônio Ueliton Almeida Cardoso,Nova Mutum
171496,Ana  Andrade ,Porto Alegre
171497,Amanda  Frota Macedo,Liberato Salzano
171498,Flávio Giovanni Magalhães Moreira,Jati
171499,Arthur  Viana ,São João do Piauí
171500,Luciana Elisa Beltrão Oliveira,Itaguatins
171501,Renata Rayssa Santos ,Curitiba
171502,Cristiano João Cordeiro ,Tamarana
171503,Daiane Graziella Monteiro ,Manaíra
171504,Lorenzo Henrique Silva ,Belo Horizonte
171505,Kaique João Prado ,Salvador
171506,Augusto Jorge Loureiro ,Salvador
171507,Patrick Alessandro Carvalho ,Taiúva
171508,Nicole  Domingues Beltrão,Prudentópolis
171509,Eric Roberto Pacheco ,Vargem Alegre
171510,Fábio Sebastião Gomes ,Recife
171511,Bárbara  Mansur Ferreira,Maturéia
171512,Douglas Kauã Moura ,Firminópolis
171513,Giovanni  Leite Pinto,Pirapozinho
171514,Jorge Lucas Meireles ,Caibaté
171515,Cecília  Drummond ,Bom Jardim da Serra
171516,Beatriz  Pereira ,Buíque
171517,Franciele  Tavares Beltrão,Delfim Moreira
171518,Cristiane Débora Neves ,Caridade
171519,Felipe  Pacheco Toledo,Bento de Abreu
171520,Vitória  Souza Lacerda,Porto Velho
171521,Emanuelle  Figueiredo ,Barra D'Alcântara
171522,Letícia Mônica Ferreira Assis,São Pedro
171523,Ximena Iris Domingues ,Salmourão
171524,Davi Lorenzo Meireles ,Águia Branca
171525,Emerson Kleber Zanetti ,Fama
171526,Tomás Gabriel Navarro ,Cassilândia
171527,Jorge Bruno Moraes Quintana,Santa Salete
171528,Lucas  Rodrigues Quaresma,Venturosa
171529,Mateus Washington Marques ,Vertentes
171530,Bernardo Gabriel Sampaio Marques,Igaraçu do Tietê
171531,Xavier  Xavier Aguiar,Guaxupé
171532,Letícia  Brandão Lima,Conceição da Aparecida
171533,Cristian Nathan Beltrão Toledo,Calmon
171534,Luciana  Lins Ortega,Itaobim
171535,Zaid  Carvalho Lins,Buriti de Goiás
171536,Flávio  Rossi Reis,Porto Alegre
171537,Dominic  Zanetti Domingues,São Jorge d'Oeste
171538,Lorenzo  Marques Guimarães,Caetanos
171539,Iris Michele Loureiro ,Brejo Santo
171540,Lorena Patrícia Vieira Ramos,Igarapé-Açu
171541,Henrique Flávio Cardoso Tavares,Arroio do Tigre
171542,Joana Zenaide Bittencourt ,Arapiraca
171543,Alexandre Elias Moura Vieira,Governador Newton Bello
171544,Graziella Cecília Queiroz Souza,Tibagi
171545,Lázaro  Rangel Batista,São Sebastião do Anta
171546,Talita Nádia Rocha ,Guarantã do Norte
171547,Leonardo Sebastião Machado ,Careiro
171548,Lorenzo Rogério Santos Marques,Barra do Quaraí
171549,Zion  Peixoto Domingues,Capanema
171550,Valter Eric Rossi Moraes,Belford Roxo
171551,Melissa Daiane Drummond ,Ângulo
171552,Estevão Tadeu Aguiar ,Bastos
171553,Gabriela Elisa Prado Cardoso,Perolândia
171554,Vinícius Hélio Damasceno Gonçalves,São Caetano do Sul
171555,Pablo  Cordeiro Coelho,Caiçara
171556,Antônio  Lopes Zanetti,São José do Peixe
171557,Maurício Fernando Pacheco Vieira,Brazabrantes
171558,Luciana Adriana Vasconcelos ,Monte Carlo
171559,Joaquim  Aguiar Gonçalves,Augustinópolis
171560,Beatriz  Rodrigues Costa,Ribeirópolis
171561,Filipe Tomás Leite ,Eliseu Martins
171562,Catarina Camila Neves Dias,Dores de Guanhães
171563,Graziella Pietra Cavalcante ,Itaara
171564,Ubirajara Roberto Cavalcante ,Barras
171565,Afonso  Vasconcelos Brandão,Simões Filho
171566,Nicolas Marcelo Cardoso ,Guimarânia
171567,Franciele  Brandão Pereira,Palmeirândia
171568,Darlan  Quaresma Quaresma,Santa Rita de Jacutinga
171569,Pedro  Castro Cerqueira,Rio Negrinho
171570,Valentina  Nunes Moreira,Santa Juliana
171571,Arthur Noel Ribeiro ,Rochedo
171572,Bárbara Valéria Melo Carvalho,Caetés
171573,Estevão Joaquim Cerqueira Cordeiro,Vargem Alta
171574,Luiz Ian Santos Cavalcante,Central de Minas
171575,Lucas  Gomes Cavalcante,Santana do Piauí
171576,Ramon Cauã Cabral Mansur,Santa Cecília do Pavão
171577,Aurora Madalena Dias ,Belo Horizonte
171578,Leonardo Thiago Dantas Camargo,Guanhães
171579,Daniela Ornella Reis ,Coremas
171580,Quitéria Thalita Moreira ,Curral de Dentro
171581,Franciele Letícia Castro ,Porto Alegre
171582,William  Correia Ramos,Oliveira Fortes
171583,Jonathan Juliano Brandão Freitas,Rio do Fogo
171584,Helena  Aguiar ,Cocal do Sul
171585,Gustavo Ubirajara Machado ,Alcantil
171586,Zara  Moraes ,Manaus
171587,Noel Raul Rodrigues Chaves,Paulo de Faria
171588,Carlos Eduardo Peixoto Lacerda,Lagoa do Carro
171589,Ingrid  Rossi Barros,Ribamar Fiquene
171590,Nayara Helena Camargo Klein,Fortaleza
171591,Márcio Márcio Brandão ,Colônia do Piauí
171592,Saulo  Cabral Pinto,Lavras do Sul
171593,Hugo  Rocha Freitas,Itaubal
171594,Breno Lorenzo Azevedo ,Belo Horizonte
171595,Wagner Tadeu Portela Bittencourt,Porto Alegre
171596,Yuri Gabriel  Dantas Dantas,Unistalda
171597,Letícia Nicole Gomes ,Palmares do Sul
171598,Arthur Lázaro Ortega Barbosa,Governador Nunes Freire
171599,Estevão Manoel Pimentel Peixoto,Campina Verde
171600,Ricardo  Duarte Oliveira,Mucajaí
171601,Manuela Neide Pereira Loureiro,Capim
171602,Larissa Lívia Vieira Farias,Manoel Viana
171603,Joaquim  Batista Melo,Umarizal
171604,Priscila  Dantas Pereira,Sátiro Dias
171605,Cecília Raquel Mansur ,Rio das Flores
171606,Ubirajara Washington Gonçalves Silva,Americano do Brasil
171607,Cristian  Barros Farias,Timbó Grande
171608,Tereza  Campos Prado,São Sebastião da Vargem Alegre
171609,Isabela Gabriela Mansur ,Sete Quedas
171610,Mirela  Melo Monteiro,Godofredo Viana
171611,Beatriz Laís Noronha Freitas,Ivolândia
171612,Zilda  Lins ,Paramirim
171613,Danilo Sérgio Queiroz Macedo,Santa Maria de Itabira
171614,Heloísa Beatriz Klein ,Salto Grande
171615,Roberto  Freitas Guedes,Pedro Afonso
171616,Quirino  Frota Teixeira,Maringá
171617,Adriano  Camargo Quaresma,Peruíbe
171618,Afonso Kauã Jardim Domingues,Urussanga
171619,Letícia Kátia Dantas ,Boa Vista do Tupim
171620,Nicolas Marcos Esteves Correia,Caxias do Sul
171621,Juliano  Pereira Rossi,Recife
171622,Afonso  Bragança Ferreira,São José do Brejo do Cruz
171623,Catarina  Miranda ,Paranaíta
171624,João  Pinto Peixoto,Itobi
171625,Oscar  Henriques Navarro,Itapuí
171626,Nathan  Lacerda Cavalcante,Manaus
171627,Rogério  Drummond Ribeiro,Altamira
171628,Natália Gabriela Leite ,Urucurituba
171629,Joana Karen Oliveira ,São João da Lagoa
171630,Francisco Jonathan Pimentel Neves,Lindóia do Sul
171631,Benício  Quaresma Ortega,Jacaraci
171632,Yuri Gabriel Giovanni Klein ,Oratórios
171633,Bárbara Lavínia Rodrigues Ibiapina,Brasília
171634,Jefferson Marcos Freitas Freitas,Cotiporã
171635,Iolanda Zara Ramalho ,Cumaru do Norte
171636,Maurício Pietro Valente ,Salmourão
171637,Cristiane  Rocha Abreu,Iguatu
171638,Edson Marcelo Gonçalves Rodrigues,Tupanci do Sul
171639,Aurora  Ribeiro Marques,Bom Jardim
171640,Beatriz Aline Valente ,Cidreira
171641,Joaquim Benício Henriques ,Rio de Janeiro
171642,Rayssa Sara Prado ,Jutaí
171643,Nicole Nicole Santana Rodrigues,Salvador do Sul
171644,Jéssica Helena Mansur ,São Paulo
171645,Débora Geovana Barros ,Pomerode
171646,Allan William Quaresma Dantas,Três Passos
171647,Kátia Carla Camargo Guedes,Santa Rita
171648,Hélio Cadu Cunha ,Dionísio Cerqueira
171649,Washington Dominic Pereira ,São Paulo
171650,Fábio Eric Souza Klein,Mari
171651,Diego Jorge Lacerda ,Corupá
171652,Estevão Oscar Nunes Quaresma,Jales
171653,Luiz Noel Garcia Valente,Oiapoque
171654,Nicolas Wallace Garcia ,Elísio Medrado
171655,Bianca Betina Noronha Rocha,Caxambu
171656,Rogério Ramon Marques ,São Rafael
171657,Valentina Carla Leite ,São Paulo
171658,Valentin  Loureiro Paiva,Fortaleza
171659,Wallace Caio Farias Xavier,Caiçara
171660,Zilda  Santana Noronha,Caldeirão Grande do Piauí
171661,William  Damasceno Pacheco,Paulista
171662,Ueliton  Duarte Magalhães,Dona Emma
171663,Jefferson Rian Navarro ,Botucatu
171664,Zaqueu Renato Figueiredo Nascimento,Itapitanga
171665,Nathan Daniel Rocha Rocha,Madeiro
171666,Gael  Camargo Quaresma,José Bonifácio
171667,César Wagner Brandão Barros,Brasília
171668,Rogério Bruno Camargo Ramalho,Ilha das Flores
171669,Alessandro Bruno Sampaio Ferreira,Rio de Janeiro
171670,Paula Gabriela Cabral ,Buenos Aires
171671,William  Neves Drummond,Lago do Junco
171672,Manoel Renato Dantas ,Guimarães
171673,Wallace  Chaves Zanetti,Piranhas
171674,Patrick Filipe Siqueira ,Galiléia
171675,Silvio  Marques Teixeira,Cruzília
171676,Heloísa  Magalhães ,São Luiz
171677,Alexandre  Camargo Monteiro,Platina
171678,Heloísa Paula Prado ,Capão Bonito do Sul
171679,Oscar Patrick Lins ,Itaubal
171680,Francisco Ian Rodrigues Valente,Espírito Santo do Dourado
171681,Zion Gael Bezerra Fontes,Valinhos
171682,Gustavo  Chaves Loureiro,São Paulo
171683,César Tomás Costa Moura,São Paulo
171684,Nayara Zara Prado ,Canápolis
171685,Eduardo Samuel Paiva ,Nova Friburgo
171686,Catarina  Melo Vieira,Marcionílio Souza
171687,Yago Zion Jardim Batista,Ocara
171688,Gael Ulisses Magalhães ,Ernestina
171689,Zion  Cardoso Costa,Rio de Janeiro
171690,Valter  Castro Camargo,Itu
171691,Leonardo  Esteves Andrade,Manaus
171692,Luiz Thiago Nascimento ,Santa Bárbara
171693,Waleska  Duarte Siqueira,Rio de Janeiro
171694,Elisa Geovana Santana Brandão,Maricá
171695,Mônica  Aguiar ,Fortaleza
171696,Márcio Noel Quintana Cabral,Santa Cruz de Monte Castelo
171697,Manoel Renato Machado Xavier,Campinorte
171698,Miguel  Quintana Miranda,Araputanga
171699,Pedro  Leite Abreu,Rio dos Cedros
171700,Ximena  Nunes ,Hortolândia
171701,Tomás  Castro Beltrão,Guapimirim
171702,Ian Igor Henriques Zanetti,Maracanaú
171703,Tainá  Garcia ,Curuá
171704,Thiago Marcelo Siqueira Esteves,Esperantina
171705,Orlando Zaqueu Bezerra Franco,Abaiara
171706,Carlos  Pacheco Pereira,Araporã
171707,Tereza Nicole Frota ,Penedo
171708,Lorena Eduarda Vasconcelos Paiva,Vila Boa
171709,Raul  Moraes Esteves,Sete de Setembro
171710,Sebastião Wallace Xavier ,Luiz Alves
171711,Viviane Beatriz Mansur Teixeira,Lagoa do Carro
171712,Augusto  Coelho Toledo,Goiabeira
171713,Kleber  Batista ,Ibiá
171714,Noel Ulisses Aguiar ,Conceição das Pedras
171715,Washington  Franco Santos,Forquetinha
171716,César Edson Castro ,Ipuiúna
171717,Franciele  Quintana Lins,Coronel Pilar
171718,Rogério Rian Cavalcante Bezerra,Santa Maria do Oeste
171719,Israel Caio Lacerda ,Iguatemi
171720,Moacir  Tavares Nascimento,Curitiba
171721,Zion Tadeu Lima ,Piranga
171722,Xavier Eduardo Ibiapina Teixeira,Barra Longa
171723,Quitéria Zenaide Ramos ,Nossa Senhora Aparecida
171724,Luana Nayara Beltrão ,Boa Ventura de São Roque
171725,Eric Pablo Duarte Correia,Guaimbê
171726,Rafael Cláudio Esteves Cerqueira,Abadia dos Dourados
171727,Sara Amanda Tavares ,Cacimbas
171728,Allan  Xavier Ortega,Fortaleza
171729,Heloísa Fabiana Moreira Bittencourt,Lajeado do Bugre
171730,Jefferson  Monteiro Ramalho,Eldorado do Carajás
171731,Juliano  Bragança Gomes,Espírito Santo do Dourado
171732,Zaid Wallace Quaresma Freitas,Umarizal
171733,Washington  Zanetti ,Munhoz
171734,Renata Beatriz Navarro ,Ibaté
171735,Karen Alice Santana Cordeiro,Douradina
171736,Vitória Yasmina Lacerda ,Indaial
171737,Melissa Yara Bittencourt ,Heitoraí
171738,Érica Ingrid Gomes Assis,Jijoca de Jericoacoara
171739,Zaid Cristian Beltrão Abreu,Fortaleza
171740,Benício Patrick Duarte Souza,Sarzedo
171741,Renata Flávia Quaresma ,São Paulo
171742,Yuri Afonso Nascimento Batista,Ituberá
171743,Viviane  Moraes Marques,Presidente Jânio Quadros
171744,Luana Heloísa Caldas ,Abaiara
171745,Iris  Ribeiro Paiva,Sumé
171746,Yuri Gabriel Ramon Cordeiro Correia,Timóteo
171747,Ricardo Benício Souza ,Jacarezinho
171748,Jonathan  Cordeiro Cabral,Capitão Andrade
171749,Nádia Wesliane Borges Moraes,Matinha
171750,Tomás Henrique Bittencourt ,São Salvador do Tocantins
171751,Vitória Cíntia Andrade Teixeira,Denise
171752,Paulo Augusto Drummond Correia,Beruri
171753,Cadu Vinícius Guimarães ,Caapiranga
171754,Emerson  Jardim Toledo,Porteirinha
171755,Felipe Igor Drummond Domingues,Marcolândia
171756,Dominic Vicente Damasceno ,Novais
171757,Daniel Hugo Gusmão Neves,Nilópolis
171758,Rodrigo Cadu Castro Espíndola,Campo do Brito
171759,Rafael Adriano Teixeira Figueiredo,Rio Pardo de Minas
171760,Daniel  Jardim Lima,Vale Real
171761,Dominic  Haddad Quintana,Presidente Olegário
171762,Kleber Hugo Azevedo ,Taiúva
171763,Patrick  Nunes Batista,Foz do Iguaçu
171764,Tatiane Lara Cabral Valente,Cedral
171765,Rafaela  Junqueira Domingues,Curitiba
171766,Felipe Roberto Lins ,Cachoeirinha
171767,Aurora  Peixoto Paiva,Atalaia
171768,Sabrina Carla Vasconcelos Dias,Água Comprida
171769,Thalita Bárbara Melo Vasconcelos,Salvador
171770,Valentin Benício Magalhães Barbosa,Recife
171771,Paula  Cerqueira ,São João do Triunfo
171772,Emerson Oscar Guimarães Gonçalves,Leme
171773,Noel  Duarte Zanetti,Araputanga
171774,César Márcio Cardoso ,Porto Alegre
171775,Larissa Rayssa Silva ,Coração de Maria
171776,Ueliton  Dias Macedo,Bastos
171777,Lorena  Nascimento ,Guaraciaba do Norte
171778,Cauã  Figueiredo Ramalho,Alto Parnaíba
171779,Vitória Ayla Nunes Duarte,Araças
171780,Gustavo Afonso Dias ,Tapera
171781,Renato  Moura Miranda,Canoinhas
171782,Wanessa Mônica Campos ,São João do Cariri
171783,Kelly Sabrina Souza Assis,Arujá
171784,Rebeca Queila Coelho Gonçalves,Itanhém
171785,Matheus Arthur Ribeiro Vieira,Itanhomi
171786,Sebastião Gael Macedo Peixoto,Recife
171787,João  Cordeiro Pimentel,Manaus
171788,Manuela Débora Moura ,Recife
171789,Otávio Kleber Costa Macedo,São Paulo
171790,Felipe  Lopes Junqueira,Porto Alegre
171791,Kelly Maria Queiroz ,Buritirama
171792,Estevão Xavier Bragança Haddad,Mauriti
171793,Juliana Evelyn Klein Santos,Urutaí
171794,Raquel Graziella Brandão Azevedo,Pinheiro Preto
171795,Henrique  Ramalho Cordeiro,Dourados
171796,Beatriz Sara Rezende ,Porto Alegre
171797,Yasmin Aline Macedo Moura,Gravatá
171798,Wanessa  Klein Lins,Porto Alegre
171799,Rogério Marcelo Meireles Pinto,Vanini
171800,Flávia Paloma Prado ,Carambeí
171801,Amanda Rita Prado Macedo,Araguari
171802,Augusto Cristiano Oliveira ,Recife
171803,Wanessa  Haddad Viana,Jacaré dos Homens
171804,Enzo  Henriques Farias,Betim
171805,Kaique Gustavo Assis Macedo,Boa Ventura
171806,Luciana Raquel Silva Paiva,Queluzito
171807,Vicente  Jardim Pinto,José Gonçalves de Minas
171808,Marcelo  Pacheco ,Terra Nova
171809,Bianca  Lins Rangel,Jaboatão dos Guararapes
171810,Joaquim Danilo Vasconcelos ,Silvânia
171811,César  Leite ,Belo Horizonte
171812,Ian  Santana Zanetti,Montadas
171813,Natália Zara Melo ,Bocaina
171814,Cristian  Assis Campos,Nova União
